Sample,LOLP,EENS,SAIFI,SAIDI,Cost
2481,0,9.1902588365366e-13,0,0,108648
2501,0,9.18949664686201e-13,0,0,108648
2521,0,9.18874655063724e-13,0,0,108648
2541,0.000393545848091303,1.12160566706113,0.000393545848091303,3.44746162927981,108648
2561,0.000390472471690746,1.11284654431954,0.000390472471690746,3.42053885201093,108648
2581,0.000387446726075165,1.10422316931514,0.000387446726075165,3.39403332041844,108648
2601,0.000384467512495194,1.09573241061222,0.000384467512495194,3.3679354094579,108648
2621,0.000381533765738268,1.08737123235498,0.000381533765738268,3.34223578786723,108648
2641,0.000378644452858766,1.0791366906484,0.000378644452858766,3.31692540704279,108648
2661,0.000375798571965427,1.07102593010238,0.000375798571965427,3.29199549041714,108648
2681,0.000372995151063036,1.06303618053057,0.000372995151063036,3.2674375233122,108648
2701,0.000370233246945576,1.05516475379581,0.000370233246945576,3.24324324324324,108648
2721,0.000367511944138185,1.04740904079474,0.000367511944138185,3.2194046306505,108648
2741,0.000364830353885443,1.03976650857443,0.000364830353885443,3.19591390003648,108648
2761,0.000362187613183629,1.03223469757426,0.000362187613183629,3.17276349148859,108648
2781,0.000359582883854729,1.02481121898689,0.000359582883854729,3.14994606256742,108648
2801,0.000357015351660121,1.01749375223226,0.000357015351660121,3.12745448054266,108648
2821,0.000354484225451967,1.01028004253903,0.000354484225451967,3.10528181495923,108648
2841,0.000351988736360436,1.00316789862816,0.000351988736360436,3.08342133051742,108648
2861,0.00034952813701503,0.996155190493752,0.00034952813701503,3.06186648025166,108648
2881,0.000347101700798334,0.989239847276169,0.000347101700798334,3.04061089899341,108648
2901,0.000344708721130645,0.982419855223255,0.000344708721130645,3.01964839710445,108648
2921,0.000342348510783978,0.975693255735255,0.000342348510783978,2.99897295446765,108648
2941,0.000340020401224073,0.969058143489527,0.000340020401224073,2.97857871472288,108648
2961,0.000337723741979061,0.962512664641241,0.000337723741979061,2.95845997973658,108648
2981,0.000335457900033546,0.956055015096523,0.000335457900033546,2.93861120429386,108648
3001,0.000333222259246918,0.949683438854632,0.000333222259246918,2.919026991003,108648
3021,0.00033101621979477,0.943396226416011,0.00033101621979477,2.89970208540218,108648
3041,0.000328839197632358,0.937191713253137,0.000328839197632358,2.88063137125945,108648
3061,0.000326690623979092,0.931068278341329,0.000326690623979092,2.86180986605684,108648
3081,0.000324569944823109,0.925024342746779,0.000324569944823109,2.84323271665044,108648
3101,0.000644953240890035,1.83811673653752,0.000644953240890035,5.64979039019671,108648
3121,0.000640820249919897,1.82633771227262,0.000640820249919897,5.6135853892983,108648
3141,0.000636739891754218,1.81470869150044,0.000636739891754218,5.57784145176695,108648
3161,0.000632711167352104,1.80322682695441,0.000632711167352104,5.54254982600443,108648
3181,0.000943099654196794,2.68783401446177,0.000943099654196794,8.26155297076391,108648
3201,0.000937207122774133,2.67104029990719,0.000937207122774133,8.20993439550141,108648
3221,0.000931387767773983,2.65445513815675,0.000931387767773983,8.15895684570009,108648
3241,0.000925640234495526,2.63807466831314,0.000925640234495526,8.10860845418081,108648
3261,0.000919963201471941,2.62189512419592,0.000919963201471941,8.0588776448942,108648
3281,0.000914355379457483,2.60591283145471,0.000914355379457483,8.00975312404755,108648
3301,0.00121175401393517,3.45349893971612,0.00121175401393517,10.6149651620721,108648
3321,0.00120445648900933,3.43270099367748,0.00120445648900933,10.5510388437218,108648
3341,0.0011972463334331,3.41215205028521,0.0011972463334331,10.487877880874,108648
3361,0.00119012198750372,3.39184766438646,0.00119012198750372,10.4254686105326,108648
3381,0.00118308192842354,3.37178349600796,0.00118308192842354,10.3637976929902,108648
3401,0.00147015583651867,4.18994413407907,0.00147015583651867,12.8785651279036,108648
3421,0.00146156094709149,4.16544869921161,0.00146156094709149,12.8032738965215,108648
3441,0.001453065969195,4.1412380122066,0.001453065969195,12.7288578901482,108648
3461,0.0014446691707599,4.11730713666654,0.0014446691707599,12.6553019358567,108648
3481,0.00143636885952313,4.09365124964174,0.00143636885952313,12.5825912094226,108648
3501,0.00142816338189089,4.07026563838986,0.00142816338189089,12.5107112253642,108648
3521,0.00142005112184039,4.04714569724593,0.00142005112184039,12.4396478273218,108648
3541,0.0014120304998588,4.02428692459839,0.0014120304998588,12.3693871787631,108648
3561,0.001404099971918,4.00168491996712,0.001404099971918,12.2999157540017,108648
3581,0.00139625802848366,3.97933538117925,0.00139625802848366,12.2312203295169,108648
3601,0.00138850319355735,3.95723410163924,0.00138850319355735,12.1632879755623,108648
3621,0.00138083402375035,3.93537696768929,0.00138083402375035,12.096106048053,108648
3641,0.00137324910738808,3.91375995605683,0.00137324910738808,12.0296621807196,108648
3661,0.00136574706364381,3.89237913138566,0.00136574706364381,11.9639442775198,108648
3681,0.00135832654170062,3.87123064384757,0.00135832654170062,11.8989405052975,108648
3701,0.00135098621994056,3.85031072683137,0.00135098621994056,11.8346392866793,108648
3721,0.0013437248051599,3.8296156947065,0.0013437248051599,11.7710292932008,108648
3741,0.00133654103180968,3.80914194065836,0.00133654103180968,11.7080994386528,108648
3761,0.0013294336612603,3.78888593459264,0.0013294336612603,11.6458388726403,108648
3781,0.00132240148108966,3.7688442211063,0.00132240148108966,11.5842369743454,108648
3801,0.00131544330439358,3.74901341752247,0.00131544330439358,11.5232833464878,108648
3821,0.00130855796911803,3.72939021198715,0.00130855796911803,11.462967809474,108648
3841,0.00130174433741213,3.70997136162533,0.00130174433741213,11.4032803957303,108648
3861,0.00129500129500129,3.69075369075444,0.00129500129500129,11.3442113442113,108648
3881,0.00128832775057975,3.67173408915303,0.00128832775057975,11.2857510950786,108648
3901,0.00128172263522174,3.6529095103827,0.00128172263522174,11.2278902845424,108648
3921,0.00127518490181076,3.63427697016142,0.00127518490181076,11.1706197398623,108648
3941,0.00126871352448617,3.61583354478633,0.00126871352448617,11.1139304744989,96398
3961,0.00126230749810654,3.59757636960437,0.00126230749810654,11.0578136834133,108648
3981,0.00125596583772921,3.57950263752899,0.00125596583772921,11.0022607385079,108648
4001,0.00124968757810547,3.56160959760133,0.00124968757810547,10.9472631842039,108648
4021,0.00124347177319075,3.54389455359436,0.00124347177319075,10.892812733151,108648
4041,0.00123731749566939,3.52635486265848,0.00123731749566939,10.8389012620638,108648
4061,0.00123122383649347,3.50898793400712,0.00123122383649347,10.7855208076828,108648
4081,0.00122518990443519,3.491791227641,0.00122518990443519,10.7326635628522,108648
4101,0.00121921482565228,3.47476225310971,0.00121921482565228,10.680321872714,108648
4121,0.0012132977432662,3.45789856830937,0.0012132977432662,10.6284882310119,108648
4141,0.00120743781695243,3.44119777831512,0.00120743781695243,10.5771552765033,108648
4161,0.00120163422254266,3.42465753424728,0.00120163422254266,10.5263157894737,108648
4181,0.00119588615163836,3.40827553217003,0.00119588615163836,10.4759626883521,108648
4201,0.00119019281123542,3.39204951202164,0.00119019281123542,10.4260890264223,108648
4221,0.00118455342335939,3.37597725657496,0.00118455342335939,10.3766879886283,108648
4241,0.00117896722471115,3.36005659042747,0.00117896722471115,10.3277528884697,108648
4261,0.00117343346632246,3.34428537901969,0.00117343346632246,10.2792771649847,108648
4281,0.00116795141322121,3.32866152768113,0.00116795141322121,10.2312543798178,108648
4301,0.00116252034410602,3.31318298070284,0.00116252034410602,10.1836782143688,108648
4321,0.00115713955102985,3.29784772043576,0.00115713955102985,10.1365424670215,108648
4341,0.00115180833909238,3.28265376641394,0.00115180833909238,10.0898410504492,108648
4361,0.00114652602614079,3.26759917450193,0.00114652602614079,10.0435679889934,108648
4381,0.00114129194247889,3.25268203606549,0.00114129194247889,9.99771741611504,108648
4401,0.00113610543058396,3.23790047716494,0.00113610543058396,9.95228357191547,108648
4421,0.00113096584483149,3.22325265777039,0.00113096584483149,9.90726080072382,108648
4441,0.0011258725512272,3.20873677099818,0.0011258725512272,9.86264354875028,108648
4461,0.00112082492714638,3.19435104236784,0.00112082492714638,9.81842636180229,108648
4481,0.00111582236108012,3.18009372907898,0.00111582236108012,9.77460388306182,108648
4501,0.00111086425238836,3.16596311930747,0.00111086425238836,9.73117085092202,108648
4521,0.0011059500110595,3.15195753152022,0.0011059500110595,9.68812209688122,108648
4541,0.00110107905747633,3.13807531380817,0.00110107905747633,9.64545254349262,108648
4561,0.00109625082218812,3.12431484323677,0.00109625082218812,9.6031572023679,108648
4581,0.00109146474568871,3.11067452521347,0.00109146474568871,9.56123117223314,108648
4601,0.00108672027820039,3.09715279287175,0.00108672027820039,9.51966963703543,108648
4621,0.00108201687946332,3.08374810647109,0.00108201687946332,9.47846786409868,108648
4641,0.00107735401853049,3.07045895281252,0.00107735401853049,9.43762120232708,108648
4661,0.0010727311735679,3.05728384466915,0.0010727311735679,9.39712508045484,108648
4681,0.0010681478316599,3.04422132023134,0.0010681478316599,9.35697500534074,108648
4701,0.00106360348861944,3.03126994256603,0.00106360348861944,9.31716656030632,108648
4721,0.00105909764880322,3.01842829908979,0.00105909764880322,9.2776954035162,108648
4741,0.00105462982493145,3.00569500105525,0.00105462982493145,9.23855726639949,108648
4761,0.0010501995379122,2.99306868305039,0.0010501995379122,9.1997479521109,108648
4781,0.00104580631667015,2.98054800251055,0.00104580631667015,9.16126333403054,108648
4801,0.00104144969797959,2.96813163924243,0.00104144969797959,9.12309935430119,108648
4821,0.0010371292263016,2.95581829496016,0.0010371292263016,9.08525202240199,108648
4841,0.00103284445362528,2.94360669283266,0.00103284445362528,9.04771741375749,108648
4861,0.0010285949393129,2.93149557704236,0.0010285949393129,9.01049166838099,108648
4881,0.00102438024994878,2.91948371235462,0.00102438024994878,8.97357098955132,108648
4901,0.001020199959192,2.9075698836978,0.001020199959192,8.93695164252193,108648
4921,0.00101605364763259,2.89575289575349,0.00101605364763259,8.90062995326153,108648
4941,0.00101194090265129,2.88403157255675,0.00101194090265129,8.86460230722526,108648
4961,0.0010078613182826,2.87240475710601,0.0010078613182826,8.82886514815561,108648
4981,0.00100381449508131,2.86087131098232,0.00100381449508131,8.79341497691227,108648
5001,0.000999800039992002,2.84943011397779,0.000999800039992002,8.75824835032993,108648
5021,0.000995817566221868,2.83808006373291,0.000995817566221868,8.72336188010357,108648
5041,0.000991866693116445,2.82682007538245,0.000991866693116445,8.68875223170006,108648
5061,0.000987947046038332,2.81564908120982,0.000987947046038332,8.65441612329579,108648
5081,0.00098405825624877,2.80456603030957,0.00098405825624877,8.62035032473922,108648
5101,0.000980199960792001,2.79356988825778,0.000980199960792001,8.58655165653793,108648
5121,0.000976371802382347,2.78265963679026,0.000976371802382347,8.55301698886936,108648
5141,0.000972573429293912,2.77183427348822,0.000972573429293912,8.51974324061467,108648
5161,0.000968804495252858,2.76109281147121,0.000968804495252858,8.48672737841504,108648
5181,0.000965064659332175,2.75043427909726,0.000965064659332175,8.45396641574986,108648
5201,0.000961353585848875,2.73985771966986,0.000961353585848875,8.42145741203615,108648
5221,0.000957670944263551,2.72936219115168,0.000957670944263551,8.38919747174871,108648
5241,0.000954016409082236,2.71894676588493,0.000954016409082236,8.35718374356039,108648
5261,0.000950389659760502,2.70861053031798,0.000950389659760502,8.325413419502,108648
5281,0.000946790380609733,2.69835258473829,0.000946790380609733,8.29388373414126,108648
5301,0.000943218260705527,2.6881720430113,0.000943218260705527,8.26259196378042,108648
5321,0.000939672993798158,2.6780680323253,0.000939672993798158,8.23153542567187,108648
5341,0.000936154278225052,2.66803969294194,0.000936154278225052,8.20071147725145,108648
5361,0.000932661816825219,2.65808617795242,0.000932661816825219,8.17011751538892,108648
5381,0.000929195316855603,2.64820665303901,0.000929195316855603,8.13975097565508,108648
5401,0.000925754489909276,2.63840029624198,0.000925754489909276,8.10960933160526,108648
5421,0.000922339051835455,2.62866629773158,0.000922339051835455,8.07969009407858,108648
5441,0.000918948722661275,2.61900385958517,0.000918948722661275,8.04999081051277,108648
5461,0.00109869987181835,3.13129463468283,0.00109869987181835,9.62461087712873,108648
5481,0.00109469074986316,3.11986863711055,0.00109469074986316,9.58949096880131,108648
5501,0.00109071077985821,3.10852572259642,0.00109071077985821,9.5546264315579,108648
5521,0.00108675964499185,3.0972649882273,0.00108675964499185,9.5200144901286,108648
5541,0.00108283703302653,3.08608554412614,0.00108283703302653,9.4856524093124,108648
5561,0.00107894263621651,3.07498651321757,0.00107894263621651,9.45153749325661,108648
5581,0.00107507615122738,3.06396703099855,0.00107507615122738,9.41766708475184,108648
5601,0.00107123727905731,3.05302624531386,0.00107123727905731,9.38403856454205,108648
5621,0.00106742572495997,3.04216331613644,0.00106742572495997,9.35064935064935,108648
5641,0.00106364119836908,3.03137741535241,0.00106364119836908,9.31749689771317,108648
5661,0.00105988341282459,3.0206677265506,0.00105988341282459,9.2845786963434,108648
5681,0.00105615208590037,3.01003344481657,0.00105615208590037,9.25189227248724,108648
5701,0.00105244693913349,2.99947377653095,0.00105244693913349,9.21943518680933,108648
5721,0.0010487676979549,2.98898793917198,0.0010487676979549,9.18720503408495,108648
5741,0.00104511409162167,2.97857516112227,0.00104511409162167,9.15519944260582,108648
5761,0.00104148585315049,2.96823468147942,0.00104148585315049,9.12341607359833,108648
5781,0.00103788271925272,2.95796574987077,0.00103788271925272,9.09185262065387,108648
5801,0.00103430443027064,2.94776762627184,0.00103430443027064,9.06050680917083,108648
5821,0.0010307507301151,2.93763958082854,0.0010307507301151,9.02937639580828,108648
5841,0.00102722136620442,2.92758089368309,0.00102722136620442,8.99845916795069,108648
5861,0.00102371608940454,2.91759085480343,0.00102371608940454,8.96775294318376,108648
5881,0.00102023465397041,2.90766876381618,0.00102023465397041,8.93725556878082,108648
5901,0.00101677681748856,2.8978139298429,0.00101677681748856,8.9069649211998,108648
5921,0.00101334234082081,2.8880256713398,0.00101334234082081,8.87687890559027,108648
5941,0.00100993098804915,2.87830331594057,0.00100993098804915,8.84699545531055,108648
5961,0.00100654252642174,2.86864620030245,0.00100654252642174,8.81731253145445,108648
5981,0.00100317672629995,2.85905366995535,0.00100317672629995,8.78782812238756,108648
6001,0.000999833361106482,2.84952507915396,0.000999833361106482,8.75854024329279,108648
6021,0.000996512207274539,2.84005979073292,0.000996512207274539,8.72944693572496,108648
6041,0.000993213044197981,2.83065717596473,0.000993213044197981,8.70054626717431,108648
6061,0.000989935654182478,2.82131661442055,0.000989935654182478,8.67183633063851,108648
6081,0.000986679822397632,2.81203749383373,0.000986679822397632,8.64331524420326,108648
6101,0.000983445336830028,2.80281920996606,0.000983445336830028,8.61498115063105,108648
6121,0.000980231988237216,2.79366116647655,0.000980231988237216,8.58683221695801,108648
6141,0.000977039570102589,2.78456277479286,0.000977039570102589,8.55886663409868,108648
6161,0.000973867878591138,2.77552345398522,0.000973867878591138,8.53108261645837,108648
6181,0.000970716712506067,2.76654263064277,0.000970716712506067,8.50347840155315,108648
6201,0.000967585873246251,2.75761973875229,0.000967585873246251,8.47605224963715,108648
6221,0.000964475164764507,2.74875421957932,0.000964475164764507,8.44880244333708,108648
6241,0.000961384393526678,2.7399455215515,0.000961384393526678,8.4217272872937,108648
6261,0.00095831336847149,2.73119310014422,0.00095831336847149,8.39482510781025,108648
6281,0.000955261900971183,2.72249641776834,0.000955261900971183,8.36809425250756,108648
6301,0.00095222980479289,2.7138549436602,0.00095222980479289,8.34153308998572,108648
6321,0.00094921689606075,2.7052681537736,0.00094921689606075,8.31514000949217,108648
6341,0.000946222993218735,2.69673553067386,0.000946222993218735,8.28891342059612,108648
6361,0.000943247916994183,2.68825656343388,0.000943247916994183,8.26285175286905,108648
6381,0.000940291490362012,2.6798307475322,0.000940291490362012,8.23695345557123,108648
6401,0.000937353538509608,2.67145758475284,0.000937353538509608,8.21121699734416,108648
6421,0.000934433888802367,2.6631365830872,0.000934433888802367,8.18564086590874,108648
6441,0.000931532370749884,2.65486725663762,0.000931532370749884,8.16022356776898,108648
6461,0.00092864881597276,2.64664912552282,0.00092864881597276,8.13496362792137,108648
6481,0.000925783058170036,2.63848171578505,0.000925783058170036,8.10985958956951,108648
6501,0.000922934933087217,2.63036455929902,0.000922934933087217,8.08491001384402,108648
6521,0.000920104278484895,2.6222971936824,0.000920104278484895,8.06011347952768,108648
6541,0.000917290934107935,2.61427916220806,0.000917290934107935,8.03546858278551,108648
6561,0.000914494741655235,2.60631001371787,0.000914494741655235,8.01097393689986,108648
6581,0.000911715544750038,2.59838930253806,0.000911715544750038,7.98662817201033,108648
6601,0.000908953188910771,2.59051658839614,0.000908953188910771,7.96242993485836,108648
6621,0.000906207521522429,2.58269143633937,0.000906207521522429,7.93837788853648,108648
6641,0.000903478391808463,2.57491341665456,0.000903478391808463,7.91447071224213,108648
6661,0.000900765650803183,2.56718210478951,0.000900765650803183,7.89070710103588,108648
6681,0.000898069151324652,2.5594970812757,0.000898069151324652,7.86708576560395,108648
6701,0.000895388747948067,2.55185793165243,0.000895388747948067,7.84360543202507,108648
6721,0.000892724296979616,2.54426424639234,0.000892724296979616,7.82026484154144,108648
6741,0.000890075656430797,2.53671562082821,0.000890075656430797,7.79706275033378,108648
6761,0.000887442685993196,2.52921165508104,0.000887442685993196,7.7739979293004,108648
6781,0.000884825247013715,2.52175195398952,0.000884825247013715,7.75106916384014,108648
6801,0.000882223202470225,2.51433612704057,0.000882223202470225,7.72827525363917,108648
6821,0.000879636416947662,2.50696378830127,0.000879636416947662,7.70561501246152,108648
6841,0.00087706475661453,2.49963455635184,0.00087706475661453,7.68308726794328,108648
6861,0.000874508089199825,2.49234805421993,0.000874508089199825,7.66069086139047,108648
6881,0.000871966283970353,2.48510390931593,0.000871966283970353,7.63842464758029,108648
6901,0.000869439211708448,2.4779017533695,0.000869439211708448,7.616287494566,108648
6921,0.000866926744690074,2.47074122236714,0.000866926744690074,7.59427828348505,108648
6941,0.000864428756663305,2.46362195649084,0.000864428756663305,7.57239590837055,108648
6961,0.00086194512282718,2.45654360005789,0.00086194512282718,7.5506392759661,108648
6981,0.000859475719810915,2.44950580146153,0.000859475719810915,7.52900730554362,108648
7001,0.000857020425653478,2.44250821311283,0.000857020425653478,7.50749892872447,108648
7021,0.000854579119783507,2.43555049138341,0.000854579119783507,7.48611308930352,108648
7041,0.000852151682999574,2.4286322965492,0.000852151682999574,7.46484874307627,108648
7061,0.000849737997450786,2.42175329273516,0.000849737997450786,7.44370485766888,108648
7081,0.000847337946617709,2.41491314786089,0.000847337946617709,7.42268041237113,108648
7101,0.000844951415293621,2.40811153358723,0.000844951415293621,7.40177439797212,108648
7121,0.000842578289566072,2.40134812526372,0.000842578289566072,7.38098581659879,108648
7141,0.000840218456798768,2.3946226018769,0.000840218456798768,7.36031368155721,108648
7161,0.000837871805613741,2.38793464599957,0.000837871805613741,7.33975701717637,108648
7181,0.000835538225873834,2.38128394374084,0.000835538225873834,7.31931485865478,108648
7201,0.000833217608665463,2.37467018469698,0.000833217608665463,7.29898625190946,108648
7221,0.000830909846281678,2.36809306190319,0.000830909846281678,7.2787702534275,108648
7241,0.000828614832205496,2.36155227178607,0.000828614832205496,7.25866593012015,108648
7261,0.000826332461093513,2.35504751411692,0.000826332461093513,7.23867235917918,108648
7281,0.000824062628759786,2.34857849196579,0.000824062628759786,7.21878862793572,108648
7301,0.000821805232159978,2.34214491165634,0.000821805232159978,7.19901383372141,108648
7321,0.000819560169375768,2.33574648272134,0.000819560169375768,7.17934708373173,108648
7341,0.00081732733959951,2.329382917859,0.00081732733959951,7.1597874948917,108648
7361,0.000815106643119141,2.32305393288995,0.000815106643119141,7.14033419372368,108648
7381,0.000812897981303346,2.31675924671494,0.000812897981303346,7.12098631621731,108648
7401,0.000810701256586948,2.3104985812732,0.000810701256586948,7.10174300770166,108648
7421,0.000808516372456542,2.30427166150154,0.000808516372456542,7.08260342271931,108648
7441,0.000806343233436366,2.29807821529404,0.000806343233436366,7.06356672490257,108648
7461,0.000804181745074387,2.2919179734624,0.000804181745074387,7.04463208685163,108648
7481,0.000802031813928619,2.28579066969696,0.000802031813928619,7.0257986900147,108648
7501,0.00079989334755366,2.27969604052832,0.00079989334755366,7.00706572457006,108648
7521,0.000797766254487435,2.27363382528958,0.000797766254487435,6.98843238930993,108648
7541,0.000795650444238165,2.26760376607916,0.000795650444238165,6.96989789152632,108648
7561,0.000793545827271525,2.26160560772424,0.000793545827271525,6.95146144689856,108648
7581,0.000791452314998021,2.25563909774475,0.000791452314998021,6.93312227938267,108648
7601,0.000789369819760558,2.24970398631798,0.000789369819760558,6.91487962110249,108648
7621,0.000787298254822202,2.24380002624366,0.000787298254822202,6.89673271224249,108648
7641,0.000785237534354142,2.23792697290969,0.000785237534354142,6.87868080094229,108648
7661,0.000783187573423835,2.23208458425832,0.000783187573423835,6.86072314319279,108648
7681,0.000781148287983335,2.22627262075289,0.000781148287983335,6.84285900273402,108648
7701,0.000779119594857811,2.22049084534514,0.000779119594857811,6.82508765095442,108648
7721,0.000777101411734231,2.21473902344294,0.000777101411734231,6.80740836679187,108648
7741,0.000775093657150239,2.20901692287856,0.000775093657150239,6.78982043663609,108648
7761,0.000773096250483185,2.20332431387746,0.000773096250483185,6.7723231542327,108648
7781,0.000771109111939339,2.1976609690275,0.000771109111939339,6.75491582058861,108648
7801,0.000769132162543264,2.19202666324868,0.000769132162543264,6.73759774387899,108648
7821,0.000767165324127349,2.18642117376332,0.000767165324127349,6.72036823935558,108648
7841,0.000765208519321515,2.18084428006669,0.000765208519321515,6.70322662925647,108648
7861,0.000763261671543061,2.1752957638981,0.000763261671543061,6.68617224271721,108648
7881,0.000761324704986677,2.1697754092124,0.000761324704986677,6.66920441568329,108648
7901,0.000759397544614606,2.164283002152,0.000759397544614606,6.65232249082395,108648
7921,0.000757480116146951,2.15881833101918,0.000757480116146951,6.63552581744729,108648
7941,0.000755572346052134,2.15338118624896,0.000755572346052134,6.6188137514167,108648
7961,0.000753674161537495,2.14797136038223,0.000753674161537495,6.60218565506846,108648
7981,0.000751785490540033,2.14258864803946,0.000751785490540033,6.58564089713069,108648
8001,0.000749906261717285,2.13723284589463,0.000749906261717285,6.56917885264342,108648
8021,0.000748036404438349,2.13190375264966,0.000748036404438349,6.55279890287994,108648
8041,0.000746175848775028,2.1266011690092,0.000746175848775028,6.53650043526924,108648
8061,0.000744324525493115,2.12132489765575,0.000744324525493115,6.52028284331969,108648
