16
16
15.2
15.2
18.1738179387354
20
15.2
15.2
25
25
25
69
69
69
0
2.4
2.4
2.4
2.4
2.4
54.3
54.3
100
100
10
10
10
50
10
49.537823948357
54.3
54.3
140
