Sample,LOLP,EENS,SAIFI,SAIDI,Cost
1,0,1.81898940354586e-12,0,0,44.675978
21,0,1.60244304598087e-12,0,0,44.146106
41,0,1.55279583229524e-12,0,0,44.675978
61,0,1.52824929396271e-12,0,0,44.675978
81,0,1.52143866778064e-12,0,0,44.675978
101,0,1.54884246242518e-12,0,0,44.675978
121,0,1.54087945341694e-12,0,0,44.675978
141,0,1.52549997850566e-12,0,0,44.675978
161,0,1.54218666822366e-12,0,0,44.675978
181,0,1.51749944715704e-12,0,0,44.675978
201,0,1.50677480442978e-12,0,0,44.675978
221,0,1.50210663414986e-12,0,0,44.675978
241,0,1.4982132639164e-12,0,0,44.675978
261,0,1.49491657877619e-12,0,0,44.675978
281,0,1.46619608506454e-12,0,0,44.675978
301,0,1.46848646199881e-12,0,0,41.035818
321,0,1.49174130991728e-12,0,0,44.675978
341,0,1.4935983372224e-12,0,0,44.675978
361,0,1.49776897563437e-12,0,0,44.675978
381,0,1.49911462654435e-12,0,0,41.035818
401,0,1.50599621440704e-12,0,0,44.675978
421,0,1.49386125006171e-12,0,0,47.458778
441,0,1.49932573285469e-12,0,0,44.675978
461,0,1.4905059591962e-12,0,0,44.675978
481,0,1.49281926621565e-12,0,0,44.675978
501,0,1.49222484003462e-12,0,0,44.675978
521,0,1.49080321557405e-12,0,0,47.458778
541,0,1.49284897444429e-12,0,0,44.675978
561,0,1.492317064139e-12,0,0,44.675978
581,0,1.49025637880865e-12,0,0,44.675978
601,0,1.49135944858107e-12,0,0,44.675978
621,0.00161030595813205,4.58937198067782,0.00161030595813205,14.1062801932367,44.675978
641,0.0015600624024961,4.44617784711538,0.0015600624024961,13.6661466458658,44.675978
661,0.00151285930408472,4.31164901664295,0.00151285930408472,13.2526475037821,44.675978
681,0.00146842878120411,4.18502202643321,0.00146842878120411,12.863436123348,44.675978
701,0.0014265335235378,4.06562054208424,0.0014265335235378,12.4964336661912,44.675978
721,0.0013869625520111,3.95284327323312,0.0013869625520111,12.1497919556172,44.675978
741,0.00134952766531714,3.84615384615536,0.00134952766531714,11.8218623481781,44.675978
761,0.0026281208935611,7.49014454665066,0.0026281208935611,23.0223390275953,44.675978
781,0.00256081946222791,7.29833546735108,0.00256081946222791,22.4327784891165,44.675978
801,0.00249687890137328,7.11610486891538,0.00249687890137328,21.87265917603,44.675978
821,0.00243605359317905,6.94275274056182,0.00243605359317905,21.3398294762485,44.675978
841,0.00237812128418549,6.77764565993018,0.00237812128418549,20.8323424494649,44.675978
861,0.00232288037166086,6.62020905923498,0.00232288037166086,20.3484320557491,44.675978
881,0.00340522133938706,9.70488081725465,0.00340522133938706,29.8297389330306,44.675978
901,0.00332963374028857,9.48945615982395,0.00332963374028857,29.1675915649279,44.675978
921,0.00542888165038002,15.4723127035846,0.00542888165038002,47.557003257329,45.472228
941,0.0053134962805526,15.1434643995764,0.0053134962805526,46.5462274176408,44.675978
961,0.00520291363163371,14.8283038501576,0.00520291363163371,45.5775234131113,44.675978
981,0.00611620795107034,17.431192660552,0.00611620795107034,53.5779816513761,NaN
1001,0.00599400599400599,17.0829170829186,0.00599400599400599,52.5074925074925,44.675978
1021,0.00587659157688541,16.7482859941249,0.00587659157688541,51.4789422135162,44.675978
1041,0.00576368876080692,16.4265129683012,0.00576368876080692,50.4899135446686,44.675978
1061,0.0056550424128181,16.116870876533,0.0056550424128181,49.5381715362865,44.675978
1081,0.00555041628122109,15.8186864014815,0.00555041628122109,48.6216466234968,44.675978
1101,0.00544959128065395,15.5313351498651,0.00544959128065395,47.7384196185286,40.821074
1121,0.00535236396074933,15.2542372881369,0.00535236396074933,46.8867082961641,44.675978
1141,0.00525854513584575,14.9868536371617,0.00525854513584575,46.0648553900088,44.675978
1161,0.00516795865633075,14.7286821705439,0.00516795865633075,45.2713178294574,44.675978
1181,0.00508044030482642,14.4792548687566,0.00508044030482642,44.5046570702794,44.675978
1201,0.00499583680266445,14.2381348875949,0.00499583680266445,43.7635303913406,44.675978
1221,0.00491400491400491,14.0049140049152,0.00491400491400491,43.046683046683,44.675978
1241,0.0048348106365834,13.7792103142639,0.0048348106365834,42.3529411764706,44.146106
1261,0.00475812846946868,13.5606661379869,0.00475812846946868,41.6812053925456,44.494318
1281,0.00468384074941452,13.3489461358326,0.00468384074941452,41.0304449648712,44.675978
1301,0.00461183704842429,13.1437355880104,0.00461183704842429,40.3996925441968,44.675978
1321,0.00454201362604088,12.9447388342177,0.00454201362604088,39.7880393641181,44.675978
1341,0.00447427293064877,12.7516778523501,0.00447427293064877,39.1946308724832,44.675978
1361,0.00514327700220426,14.6583394562833,0.00514327700220426,45.0551065393093,41.035818
1381,0.00506879073135409,14.4460535843603,0.00506879073135409,44.4026068066618,44.675978
1401,0.00499643112062812,14.2398286937912,0.00499643112062812,43.7687366167024,44.675978
1421,0.00492610837438424,14.0394088669961,0.00492610837438424,43.1527093596059,44.675978
1441,0.00485773768216516,13.8445523941718,0.00485773768216516,42.5537820957668,44.675978
1461,0.00479123887748118,13.6550308008224,0.00479123887748118,41.9712525667351,44.675978
1481,0.00540175557056043,15.3950033760983,0.00540175557056043,47.3193787981094,44.675978
1501,0.00532978014656895,15.1898734177225,0.00532978014656895,46.688874083944,44.675978
1521,0.00525969756738988,14.9901380670622,0.00525969756738988,46.0749506903353,44.675978
1541,0.00519143413367943,14.7955872809874,0.00519143413367943,45.4769630110318,44.675978
1561,0.0051249199231262,14.6060217809107,0.0051249199231262,44.8942985265855,44.675978
1581,0.00569259962049336,16.223908918407,0.00569259962049336,49.8671726755218,44.675978
1601,0.00562148657089319,16.0212367270466,0.00562148657089319,49.2442223610244,44.675978
1621,0.00555212831585441,15.823565700186,0.00555212831585441,48.6366440468846,44.675978
1641,0.00548446069469835,15.6307129798913,0.00548446069469835,48.0438756855576,45.034478
1661,0.00541842263696568,15.4425045153531,0.00541842263696568,47.4653822998194,44.675978
1681,0.00535395597858418,15.2587745389658,0.00535395597858418,46.9006543723974,44.675978
1701,0.00587889476778366,16.7548500881843,0.00587889476778366,51.4991181657848,44.675978
1721,0.00639163277164439,18.2161533991874,0.00639163277164439,55.9907030796049,44.675978
1741,0.00631820792647904,18.0068925904661,0.00631820792647904,55.3475014359563,44.675978
1761,0.00624645088018171,17.8023850085188,0.00624645088018171,54.7189097103918,44.675978
1781,0.00617630544637844,17.6024705221794,0.00617630544637844,54.1044357102751,44.675978
1801,0.00610771793448084,17.4069961132713,0.00610771793448084,53.5036091060522,44.675978
1821,0.00604063701263042,17.2158154859976,0.00604063701263042,52.9159802306425,44.494318
1841,0.00597501357957632,17.0287887017934,0.00597501357957632,52.3411189570885,44.675978
1861,0.00591080064481462,16.8457818377225,0.00591080064481462,51.778613648576,44.675978
1881,0.00584795321637427,16.6666666666675,0.00584795321637427,51.2280701754386,44.675978
1901,0.00631246712256707,17.990531299317,0.00631246712256707,55.2972119936875,44.675978
1921,0.0062467464862051,17.8032274856854,0.0062467464862051,54.7214992191567,44.146106
1941,0.00618238021638331,17.6197836166932,0.00618238021638331,54.1576506955178,44.146106
1961,0.00611932687404386,17.4400815910258,0.00611932687404386,53.6053034166242,44.675978
1981,0.0060575466935891,17.2640080767297,0.0060575466935891,53.0641090358405,44.675978
2001,0.00599700149925037,17.0914542728644,0.00599700149925037,52.5337331334333,44.675978
2021,0.00593765462642256,16.9223156853051,0.00593765462642256,52.0138545274617,44.675978
2041,0.00587947084762371,16.7564919157284,0.00587947084762371,51.5041646251837,44.675978
2061,0.00582241630276565,16.5938864628829,0.00582241630276565,51.0043668122271,44.675978
2081,0.0067275348390197,19.1734742912069,0.0067275348390197,58.9332051898126,44.675978
2101,0.00666349357448834,18.9909566872925,0.00666349357448834,58.3722037125179,44.675978
2121,0.0066006600660066,18.8118811881196,0.0066006600660066,57.8217821782178,44.675978
2141,0.00653900046707146,18.6361513311544,0.00653900046707146,57.281644091546,44.146106
2161,0.00647848218417399,18.4636742248966,0.00647848218417399,56.7515039333642,44.675978
2181,0.00641907381934892,18.2943603851452,0.00641907381934892,56.2310866574966,44.675978
2201,0.00636074511585643,18.1281235801915,0.00636074511585643,55.7201272149023,44.675978
2221,0.00630346690679874,17.9648806843771,0.00630346690679874,55.218370103557,44.675978
2241,0.00624721106648818,17.804551539492,0.00624721106648818,54.7255689424364,44.675978
2261,0.00619195046439629,17.6470588235301,0.00619195046439629,54.2414860681115,44.675978
2281,0.00657606313020605,18.7417799210879,0.00657606313020605,57.606313020605,44.675978
2301,0.00738809213385485,21.056062581487,0.00738809213385485,64.7196870925684,44.675978
2321,0.00732442912537699,20.8746230073251,0.00732442912537699,64.1619991383025,44.675978
2341,0.00726185390858607,20.696283639471,0.00726185390858607,63.613840239214,44.675978
2361,0.0072003388394748,20.5209656925039,0.0072003388394748,63.0749682337992,44.675978
2381,0.00713985720285594,20.3485930281401,0.00713985720285594,62.5451490970181,44.675978
2401,0.00708038317367763,20.1790920449819,0.00708038317367763,62.0241566014161,44.675978
2421,0.00702189178025609,20.0123915737305,0.00702189178025609,61.5117719950434,44.675978
2441,0.00696435886931585,19.8484227775508,0.00696435886931585,61.0077836952069,44.675978
2461,0.00731409995936611,20.8451848841941,0.00731409995936611,64.0715156440471,44.675978
2481,0.00725513905683192,20.6771463119716,0.00725513905683192,63.5550181378476,44.675978
2501,0.00719712115153938,20.5117952818879,0.00719712115153938,63.046781287485,44.675978
2521,0.00714002380007933,20.3490678302267,0.00714002380007933,62.546608488695,44.675978
2541,0.00708382526564345,20.1889020070845,0.00708382526564345,62.0543093270366,44.675978
2561,0.00702850449043342,20.0312377977359,0.00702850449043342,61.5696993361968,44.675978
2581,0.00697404106935296,19.8760170476566,0.00697404106935296,61.092599767532,44.675978
2601,0.00768935024990388,21.9146482122267,0.00768935024990388,67.358708189158,44.675978
2621,0.00763067531476536,21.7474246470819,0.00763067531476536,66.8447157573445,44.675978
2641,0.00757288905717531,21.5827338129503,0.00757288905717531,66.3385081408557,44.675978
2661,0.00751597143930853,21.4205186020299,0.00751597143930853,65.8399098083427,44.675978
2681,0.00745990302126072,21.2607236105937,0.00745990302126072,65.3487504662439,44.675978
2701,0.00740466493891151,21.1032950758984,0.00740466493891151,64.8648648648649,44.675978
2721,0.00735023888276369,20.9481808158771,0.00735023888276369,64.3880926130099,44.675978
2741,0.00729660707770887,20.7953301714709,0.00729660707770887,63.9182780007297,44.675978
2761,0.00724375226367258,20.6446939514674,0.00724375226367258,63.4552698297718,44.675978
2781,0.00719165767709457,20.4962243797201,0.00719165767709457,62.9989212513484,44.675978
2801,0.00714030703320243,20.3498750446275,0.00714030703320243,62.5490896108533,44.675978
2821,0.00708968450903935,20.2056008507627,0.00708968450903935,62.1056362991847,44.675978
2841,0.00703977472720873,20.0633579725455,0.00703977472720873,61.6684266103485,44.675978
2861,0.00699056274030059,19.9231038098573,0.00699056274030059,61.2373296050332,44.675978
2881,0.00694203401596668,19.7847969455056,0.00694203401596668,60.8122179798681,44.675978
2901,0.00689417442261289,19.6483971044473,0.00689417442261289,60.3929679420889,44.675978
2921,0.00684697021567956,19.5138651146873,0.00684697021567956,59.979459089353,44.675978
2941,0.00714042842570554,20.3502210132614,0.00714042842570554,62.5501530091806,44.675978
2961,0.00709219858156028,20.2127659574474,0.00709219858156028,62.1276595744681,44.675978
2981,0.00738007380073801,21.0332103321039,0.00738007380073801,64.6494464944649,44.675978
3001,0.00733088970343219,20.8930356547823,0.00733088970343219,64.218593802066,44.675978
3021,0.00761337305527971,21.6981132075477,0.00761337305527971,66.6931479642502,44.675978
3041,0.00756330154554423,21.5554094048016,0.00756330154554423,66.2545215389675,44.675978
3061,0.00751388435151911,21.41457040183,0.00751388435151911,65.8216269193074,44.675978
3081,0.00746510873093152,21.2755598831554,0.00746510873093152,65.3943524829601,44.675978
3101,0.00773943889068043,22.0574008384398,0.00773943889068043,67.7974846823605,NaN
3121,0.00833066324895867,23.7423902595327,0.00833066324895867,72.9766100608779,44.675978
3141,0.00859598853868195,24.4985673352441,0.00859598853868195,75.3008595988539,44.675978
