Sample,LOLP,EENS,SAIFI,SAIDI,Cost
2061,0,0,0,0,108648
2081,0,0,0,0,108648
2101,0,0,0,0,108648
2121,0,0,0,0,108648
2141,0,0,0,0,109636
2161,0,0,0,0,108648
2181,0,0,0,0,108648
2201,0,0,0,0,108648
2221,0,0,0,0,108648
2241,0,0,0,0,108648
2261,0,0,0,0,108648
2281,0,0,0,0,108648
2301,0,0,0,0,108648
2321,0,0,0,0,108648
2341,0,0,0,0,108648
2361,0,0,0,0,108648
2381,0,0,0,0,108648
2401,0,0,0,0,108648
2421,0,0,0,0,108648
2441,0,0,0,0,108648
2461,0,0,0,0,108648
2481,0,0,0,0,108648
2501,0,0,0,0,108648
2521,0,0,0,0,108648
2541,0,0,0,0,108648
2561,0,0,0,0,108648
2581,0,0,0,0,108648
2601,0,0,0,0,108648
2621,0,0,0,0,108648
2641,0,0,0,0,108648
2661,0,0,0,0,108648
2681,0,0,0,0,108648
2701,0,0,0,0,108648
2721,0,0,0,0,108648
2741,0,0,0,0,108648
2761,0,0,0,0,108648
2781,0,0,0,0,108648
2801,0,0,0,0,108648
2821,0,0,0,0,108648
2841,0,0,0,0,108648
2861,0,0,0,0,108648
2881,0,0,0,0,108648
2901,0,0,0,0,108648
2921,0,0,0,0,108648
2941,0.000340020401224073,0.969058143488609,0.000340020401224073,2.97857871472288,108648
2961,0.000337723741979061,0.962512664640324,0.000337723741979061,2.95845997973658,108648
2981,0.000335457900033546,0.956055015095606,0.000335457900033546,2.93861120429386,108648
3001,0.000333222259246918,0.949683438853715,0.000333222259246918,2.919026991003,108648
3021,0.00033101621979477,0.943396226415094,0.00033101621979477,2.89970208540218,108648
3041,0.000328839197632358,0.93719171325222,0.000328839197632358,2.88063137125945,108648
3061,0.000326690623979092,0.931068278340412,0.000326690623979092,2.86180986605684,108648
3081,0.000324569944823109,0.925024342745862,0.000324569944823109,2.84323271665044,108648
3101,0.000322476620445018,0.919058368268301,0.000322476620445018,2.82489519509836,108648
3121,0.000320410124959949,0.913168856135854,0.000320410124959949,2.80679269464915,108648
3141,0.000318369945877109,0.907354345749761,0.000318369945877109,2.78892072588348,108648
3161,0.000316355583676052,0.901613413476748,0.000316355583676052,2.77127491300221,108648
3181,0.000314366551398931,0.895944671486954,0.000314366551398931,2.75385099025464,108648
3201,0.000312402374258044,0.890346766635426,0.000312402374258044,2.73664479850047,108648
3221,0.000310462589257994,0.884818379385284,0.000310462589257994,2.71965228190003,108648
3241,0.000308546744831842,0.87935822277075,0.000308546744831842,2.70286948472694,108648
3261,0.000306654400490647,0.873965041398344,0.000306654400490647,2.68629254829807,108648
3281,0.000304785126485827,0.868637610484608,0.000304785126485827,2.66991770801585,108648
3301,0.000605877006967586,1.72674946985762,0.000605877006967586,5.30748258103605,108648
3321,0.000602228244504667,1.7163504968383,0.000602228244504667,5.27551942186088,108648
3341,0.000598623166716552,1.70607602514217,0.000598623166716552,5.24393894043699,108648
3361,0.00059506099375186,1.6959238321928,0.00059506099375186,5.21273430526629,108648
3381,0.000591540964211772,1.68589174800355,0.000591540964211772,5.18189884649512,108648
3401,0.000882093501911203,2.51396648044693,0.000882093501911203,7.72713907674213,108648
3421,0.000876936568254896,2.49926921952645,0.000876936568254896,7.68196433791289,108648
3441,0.000871839581517001,2.48474280732345,0.000871839581517001,7.63731473408893,108648
3461,0.000866801502455938,2.47038428199942,0.000866801502455938,7.59318116151401,108648
3481,0.000861821315713875,2.45619074978454,0.000861821315713875,7.54955472565355,108648
3501,0.000856898029134533,2.44215938303342,0.000856898029134533,7.50642673521851,108648
3521,0.000852030673104232,2.42828741834706,0.000852030673104232,7.46378869639307,108648
3541,0.000847218299915278,2.41457215475854,0.000847218299915278,7.42163230725784,108648
3561,0.0008424599831508,2.40101095197978,0.0008424599831508,7.37994945240101,108648
3581,0.000837754817090198,2.38760122870706,0.000837754817090198,7.33873219771014,108648
3601,0.000833101916134407,2.37434046098306,0.000833101916134407,7.29797278533741,108648
3621,0.000828500414250207,2.36122618061309,0.000828500414250207,7.25766362883181,108648
3641,0.000823949464432848,2.34825597363362,0.000823949464432848,7.21779730843175,108648
3661,0.000819448238186288,2.33542747883092,0.000819448238186288,7.17836656651188,108648
3681,0.000814995925020375,2.32273838630807,0.000814995925020375,7.13936430317848,108648
3701,0.000810591731964334,2.31018643609835,0.000810591731964334,7.10078357200756,108648
3721,0.000806234883095942,2.29776941682343,0.000806234883095942,7.06261757592045,108648
3741,0.000801924619085806,2.28548516439455,0.000801924619085806,7.02485966319166,108648
3761,0.000797660196756182,2.27333156075512,0.000797660196756182,6.98750332358415,108648
3781,0.000793440888653795,2.26130653266332,0.000793440888653795,6.95054218460725,108648
3801,0.000789265982636148,2.24940805051302,0.000789265982636148,6.91397000789266,108648
3821,0.000785134781470819,2.23763412719183,0.000785134781470819,6.87778068568438,108648
3841,0.000781046602447279,2.22598281697475,0.000781046602447279,6.84196823743817,108648
3861,0.000777000777000777,2.21445221445221,0.000777000777000777,6.80652680652681,108648
3881,0.000772996650347848,2.20304045349137,0.000772996650347848,6.77145065704715,108648
3901,0.000769033581133043,2.19174570622917,0.000769033581133043,6.73673417072546,108648
3921,0.000765110941086458,2.1805661820964,0.000765110941086458,6.70237184391737,108648
3941,0.000761228114691703,2.16950012687135,0.000761228114691703,6.66835828469932,96398.0000000001
3961,0.000757384498863923,2.15854582176218,0.000757384498863923,6.63468821004797,108648
3981,0.000753579502637528,2.14770158251696,0.000753579502637528,6.60135644310475,108648
4001,0.000749812546863284,2.13696575856036,0.000749812546863284,6.56835791052237,108648
4021,0.000746083063914449,2.12633673215618,0.000746083063914449,6.53568763989057,108648
4041,0.000742390497401633,2.11581291759465,0.000742390497401633,6.50334075723831,108648
4061,0.000738734301896085,2.10539276040384,0.000738734301896085,6.4713124846097,108648
4081,0.000735113942661112,2.09507473658417,0.000735113942661112,6.43959813771135,108648
4101,0.000731528895391368,2.0848573518654,0.000731528895391368,6.40819312362838,108648
4121,0.000727978645959719,2.0747391409852,0.000727978645959719,6.37709293860713,108648
4141,0.000724462690171456,2.06471866698865,0.000724462690171456,6.34629316590196,108648
4161,0.000720980533525595,2.05479452054795,0.000720980533525595,6.31578947368421,108648
4181,0.000717531690983018,2.0449653193016,0.000717531690983018,6.28557761301124,108648
4201,0.000714115686741252,2.03522970721257,0.000714115686741252,6.25565341585337,108648
4221,0.000710732054015636,2.02558635394456,0.000710732054015636,6.22601279317697,108648
4241,0.000707380334826692,2.01603395425607,0.000707380334826692,6.19665173308182,108648
4261,0.000704060079793476,2.00657122741141,0.000704060079793476,6.16756629899085,108648
4281,0.000700770847932726,1.99719691660827,0.000700770847932726,6.13875262789068,108648
4301,0.000697512206463613,1.9879097884213,0.000697512206463613,6.11020692862125,108648
4321,0.000694283730617912,1.97870863226105,0.000694283730617912,6.08192548021291,108648
4341,0.000691085003455425,1.96959225984796,0.000691085003455425,6.05390463026952,108648
4361,0.000687915615684476,1.96055950470076,0.000687915615684476,6.02614079339601,108648
4381,0.000684775165487332,1.9516092216389,0.000684775165487332,5.99863044966903,108648
4401,0.000681663258350375,1.94274028629857,0.000681663258350375,5.97137014314928,108648
4421,0.000678579506898892,1.93395159466184,0.000678579506898892,5.94435648043429,108648
4441,0.000675523530736321,1.92524206259851,0.000675523530736321,5.91758612925017,108648
4461,0.000672494956287828,1.91661062542031,0.000672494956287828,5.89105581708137,108648
4481,0.00066949341664807,1.908056237447,0.00066949341664807,5.86476232983709,108648
4501,0.000666518551433015,1.89957787158409,0.000666518551433015,5.83870251055321,108648
4521,0.0006635700066357,1.89117451891175,0.0006635700066357,5.81287325812873,108648
4541,0.000660647434485796,1.88284518828452,0.000660647434485796,5.78727152609557,108648
4561,0.00065775049331287,1.87458890594168,0.00065775049331287,5.76189432142074,108648
4581,0.000654878847413229,1.8664047151277,0.000654878847413229,5.73673870333988,108648
4601,0.000652032166920235,1.85829167572267,0.000652032166920235,5.71180178222126,108648
4621,0.000649210127677992,1.85024886388228,0.000649210127677992,5.68708071845921,108648
4641,0.000646412411118293,1.84227537168714,0.000646412411118293,5.66257272139625,108648
4661,0.000643638704140742,1.83437030680112,0.000643638704140742,5.6382750482729,108648
4681,0.000640888698995941,1.82653279213843,0.000640888698995941,5.61418500320444,108648
4701,0.000638162093171666,1.81876196553925,0.000638162093171666,5.59029993618379,108648
4721,0.000635458589281932,1.81105697945351,0.000635458589281932,5.56661724210972,108648
4741,0.000632777894958869,1.80341700063278,0.000632777894958869,5.5431343598397,108648
4761,0.000630119722747322,1.79584120982987,0.000630119722747322,5.51984877126654,108648
4781,0.000627483790002092,1.78832880150596,0.000627483790002092,5.49675800041832,108648
4801,0.000624869818787753,1.78087898354509,0.000624869818787753,5.47385961258071,108648
4821,0.000622277535780958,1.77349097697573,0.000622277535780958,5.45115121344119,108648
4841,0.00061970667217517,1.76616401569924,0.00061970667217517,5.42863044825449,108648
4861,0.000617156963587739,1.75889734622506,0.000617156963587739,5.4062950010286,108648
4881,0.000614628149969269,1.75169022741242,0.000614628149969269,5.38414259373079,108648
4901,0.000612119975515201,1.74454193021832,0.000612119975515201,5.36217098551316,108648
4921,0.000609632188579557,1.73745173745174,0.000609632188579557,5.34037797195692,108648
4941,0.000607164541590771,1.7304189435337,0.000607164541590771,5.31876138433516,108648
4961,0.000604716790969563,1.72344285426325,0.000604716790969563,5.29731908889337,108648
4981,0.000602288697048785,1.71652278658904,0.000602288697048785,5.27604898614736,108648
5001,0.000599880023995201,1.70965806838632,0.000599880023995201,5.25494901019796,108648
5021,0.000597490539733121,1.70284803823939,0.000597490539733121,5.23401712806214,108648
5041,0.000595120015869867,1.69609204522912,0.000595120015869867,5.21325133902004,108648
5061,0.000592768227622999,1.68938944872555,0.000592768227622999,5.19264967397747,108648
5081,0.000590434953749262,1.6827396181854,0.000590434953749262,5.17221019484353,108648
5101,0.000588119976475201,1.67614193295432,0.000588119976475201,5.15193099392276,108648
5121,0.000585823081429408,1.66959578207381,0.000585823081429408,5.13181019332162,108648
5141,0.000583544057576347,1.66310056409259,0.000583544057576347,5.1118459443688,108648
5161,0.000581282697151715,1.65665568688239,0.000581282697151715,5.09203642704902,108648
5181,0.000579038795599305,1.65026056745802,0.000579038795599305,5.07237984944991,108648
5201,0.000576812151509325,1.64391463180158,0.000576812151509325,5.05287444722169,108648
5221,0.000574602566558131,1.63761731469067,0.000574602566558131,5.03351848304922,108648
5241,0.000572409845449342,1.63136805953062,0.000572409845449342,5.01431024613623,108648
5261,0.000570233795856301,1.62516631819046,0.000570233795856301,4.9952480517012,108648
5281,0.00056807422836584,1.61901155084264,0.00056807422836584,4.97633024048476,108648
5301,0.000565930956423316,1.61290322580645,0.000565930956423316,4.95755517826825,108648
5321,0.000563803796278895,1.60684081939485,0.000563803796278895,4.93892125540312,108648
5341,0.000561692566935031,1.60082381576484,0.000561692566935031,4.92042688635087,108648
5361,0.000559597090095132,1.59485170677112,0.000559597090095132,4.90207050923335,108648
5381,0.000557517190113362,1.58892399182308,0.000557517190113362,4.88385058539305,108648
5401,0.000555452693945566,1.58304017774486,0.000555452693945566,4.86576559896316,108648
5421,0.000553403431101273,1.57719977863863,0.000553403431101273,4.84781405644715,108648
5441,0.000551369233596765,1.57140231575078,0.000551369233596765,4.82999448630766,108648
5461,0.000732466581212232,2.08752975645486,0.000732466581212232,6.41640725141915,108648
5481,0.000729793833242109,2.07991242474001,0.000729793833242109,6.39299397920088,108648
5501,0.000727140519905472,2.07235048173059,0.000727140519905472,6.36975095437193,108648
5521,0.000724506429994566,2.06484332548451,0.000724506429994566,6.3466763267524,108648
5541,0.00072189135535102,2.05739036275041,0.00072189135535102,6.32376827287493,108648
5561,0.000719295090811005,2.04999100881136,0.000719295090811005,6.30102499550441,108648
5581,0.000716717434151586,2.04264468733202,0.000716717434151586,6.27844472316789,108648
5601,0.000714158186038207,2.03535083020889,0.000714158186038207,6.2560257096947,108648
5621,0.000711617149973314,2.02810887742395,0.000711617149973314,6.23376623376623,108648
5641,0.000709094132246056,2.02091827690126,0.000709094132246056,6.21166459847545,108648
5661,0.00070658894188306,2.01377848436672,0.00070658894188306,6.1897191308956,108648
5681,0.000880126738250308,2.50836120401338,0.000880126738250308,7.7099102270727,108648
5701,0.000877039115944571,2.49956148044203,0.000877039115944571,7.68286265567444,108648
5721,0.000873973081629086,2.49082328264289,0.000873973081629086,7.65600419507079,108648
5741,0.000870928409684724,2.48214596760146,0.000870928409684724,7.62933286883818,108648
5761,0.000867904877625412,2.47352890123243,0.000867904877625412,7.60284672799861,108648
5781,0.000864902266043937,2.46497145822522,0.000864902266043937,7.57654385054489,108648
5801,0.000861920358558869,2.45647302189278,0.000861920358558869,7.55042234097569,108648
5821,0.000858958941762584,2.44803298402336,0.000858958941762584,7.52448032984023,108648
5841,0.000856017805170348,2.43965074473549,0.000856017805170348,7.49871597329224,108648
5861,0.000853096741170449,2.43132571233578,0.000853096741170449,7.47312745265313,108648
5881,0.000850195544975344,2.42305730317973,0.000850195544975344,7.44771297398402,108648
5901,0.000847314014573801,2.41484494153533,0.000847314014573801,7.4224707676665,108648
5921,0.000844451950684006,2.40668805944942,0.000844451950684006,7.39739908799189,108648
5941,0.000841609156707625,2.39858609661673,0.000841609156707625,7.37249621275879,108648
5961,0.000838785438684784,2.39053850025164,0.000838785438684784,7.34776044287871,108648
5981,0.000835980605249958,2.38254472496238,0.000835980605249958,7.32319010198963,108648
6001,0.000833194467588735,2.3746042326279,0.000833194467588735,7.29878353607732,108648
6021,0.000830426839395449,2.36671649227703,0.000830426839395449,7.27453911310414,108648
6041,0.00082767753683165,2.3588809799702,0.00082767753683165,7.25045522264526,108648
6061,0.000824946378485398,2.35109717868339,0.000824946378485398,7.22653027553209,108648
6081,0.00082223318533136,2.34336457819438,0.00082223318533136,7.20276270350271,108648
6101,0.00081953778069169,2.33568267497132,0.00081953778069169,7.1791509588592,108648
6121,0.00081685999019768,2.32805097206339,0.00081685999019768,7.15569351413168,108648
6141,0.000814199641752158,2.32046897899365,0.000814199641752158,7.1323888617489,108648
6161,0.000811556565492615,2.31293621165395,0.000811556565492615,7.10923551371531,108648
6181,0.000808930593755056,2.30545219220191,0.000808930593755056,7.08623200129429,108648
6201,0.000806321561038542,2.29801644895985,0.000806321561038542,7.06337687469763,108648
6221,0.000803729303970423,2.2906285163157,0.000803729303970423,7.0406687027809,108648
6241,0.000801153661272232,2.28328793462586,0.000801153661272232,7.01810607274475,108648
6261,0.000798594473726242,2.27599425011979,0.000798594473726242,6.99568758984188,108648
6281,0.000796051584142652,2.26874701480656,0.000796051584142652,6.97341187708964,108648
6301,0.000793524837327408,2.26154578638311,0.000793524837327408,6.9512775749881,108648
6321,0.000791014080050625,2.25439012814428,0.000791014080050625,6.92928334124347,108648
6341,0.000788519161015613,2.2472796088945,0.000788519161015613,6.90742785049677,108648
6361,0.000786039930828486,2.24021380286119,0.000786039930828486,6.88570979405754,108648
6381,0.000783576241968343,2.23319228960978,0.000783576241968343,6.86412787964269,108648
6401,0.000781127948758007,2.22621465396032,0.000781127948758007,6.84268083112014,108648
6421,0.000778694907335306,2.21928048590562,0.000778694907335306,6.82136738825728,108648
6441,0.000776276975624903,2.21238938053097,0.000776276975624903,6.80018630647415,108648
6461,0.000773874013310633,2.2055409379353,0.000773874013310633,6.77913635660115,108648
6481,0.000771485881808363,2.19873476315383,0.000771485881808363,6.75821632464126,108648
6501,0.000769112444239348,2.19197046608214,0.000769112444239348,6.73742501153669,108648
6521,0.000766753565404079,2.18524766140163,0.000766753565404079,6.71676123293973,108648
6541,0.000764409111756612,2.17856596850634,0.000764409111756612,6.69622381898792,108648
6561,0.000762078951379363,2.17192501143118,0.000762078951379363,6.67581161408322,108648
6581,0.000759762953958365,2.16532441878134,0.000759762953958365,6.65552347667528,108648
6601,0.000757460990758976,2.15876382366308,0.000757460990758976,6.63535827904863,108648
6621,0.000755172934602024,2.15224286361577,0.000755172934602024,6.61531490711373,108648
6641,0.000752898659840385,2.1457611805451,0.000752898659840385,6.59539226020178,108648
6661,0.000750638042335986,2.13931842065756,0.000750638042335986,6.57558925086323,108648
6681,0.00074839095943721,2.13291423439605,0.00074839095943721,6.55590480466996,108648
6701,0.000746157289956723,2.12654827637666,0.000746157289956723,6.53633786002089,108648
6721,0.00074393691414968,2.12022020532659,0.00074393691414968,6.5168873679512,108648
6741,0.00074172971369233,2.11392968402314,0.00074172971369233,6.49755229194481,108648
6761,0.000739535571660997,2.10767637923384,0.000739535571660997,6.47833160775033,108648
6781,0.000737354372511429,2.10145996165757,0.000737354372511429,6.45922430320012,108648
6801,0.000735186002058521,2.09528010586678,0.000735186002058521,6.44022937803264,108648
6821,0.000733030347456385,2.0891364902507,0.000733030347456385,6.42134584371793,108648
6841,0.000730887297178775,2.08302879695951,0.000730887297178775,6.40257272328607,108648
6861,0.000728756740999854,2.07695671184958,0.000728756740999854,6.38390905115872,108648
6881,0.000726638569975294,2.07091992442959,0.000726638569975294,6.36535387298358,108648
6901,0.000724532676423707,2.06491812780756,0.000724532676423707,6.34690624547167,108648
6921,0.000722438953908395,2.05895101863893,0.000722438953908395,6.32856523623754,108648
6941,0.000720357297219421,2.05301829707535,0.000720357297219421,6.31032992364213,108648
6961,0.000718287602355983,2.04711966671455,0.000718287602355983,6.29219939663841,108648
6981,0.000716229766509096,2.04125483455092,0.000716229766509096,6.27417275461968,108648
7001,0.000714183688044565,2.03542351092701,0.000714183688044565,6.25624910727039,108648
7021,0.000712149266486256,2.02962540948583,0.000712149266486256,6.2384275744196,108648
7041,0.000710126402499645,2.02386024712399,0.000710126402499645,6.22070728589689,108648
7061,0.000708114997875655,2.01812774394562,0.000708114997875655,6.20308738139074,108648
7081,0.000706114955514758,2.01242762321706,0.000706114955514758,6.18556701030928,108648
7101,0.00070412617941135,2.00675961132235,0.00070412617941135,6.16814533164343,108648
7121,0.000702148574638393,2.00112343771942,0.000702148574638393,6.15082151383233,108648
7141,0.000700182047332306,1.99551883489707,0.000700182047332306,6.133594734631,108648
7161,0.000698226504678118,1.98994553833264,0.000698226504678118,6.11646418098031,108648
7181,0.000696281854894861,1.98440328645036,0.000696281854894861,6.09942904887899,108648
7201,0.000694348007221219,1.97889182058047,0.000694348007221219,6.08248854325788,108648
7221,0.000692424871901399,1.97341088491899,0.000692424871901399,6.06564187785625,108648
7241,0.000690512360171247,1.96796022648805,0.000690512360171247,6.04888827510012,108648
7261,0.000688610384244594,1.96253959509709,0.000688610384244594,6.03222696598265,108648
7281,0.000686718857299821,1.95714874330449,0.000686718857299821,6.01565718994644,108648
7301,0.000684837693466648,1.95178742637995,0.000684837693466648,5.99917819476784,108648
7321,0.00068296680781314,1.94645540226745,0.00068296680781314,5.98278923644311,108648
7341,0.000681106116332925,1.94115243154884,0.000681106116332925,5.96648957907642,108648
7361,0.000679255535932618,1.93587827740796,0.000679255535932618,5.95027849476973,108648
7381,0.000677414984419455,1.93063270559545,0.000677414984419455,5.93415526351443,108648
7401,0.000675584380489123,1.925415484394,0.000675584380489123,5.91811917308472,108648
7421,0.000673763643713785,1.92022638458429,0.000673763643713785,5.90216951893276,108648
7441,0.000671952694530305,1.91506517941137,0.000671952694530305,5.88630560408547,108648
7461,0.000670151454228656,1.90993164455167,0.000670151454228656,5.87052673904302,108648
7481,0.000668359844940516,1.90482555808047,0.000668359844940516,5.85483224167892,108648
7501,0.00066657778962805,1.89974670043994,0.00066657778962805,5.83922143714171,108648
7521,0.000664805212072863,1.89469485440766,0.000664805212072863,5.82369365775828,108648
7541,0.000663042036865137,1.88966980506564,0.000663042036865137,5.8082482429386,108648
7561,0.000661288189392937,1.88467133976987,0.000661288189392937,5.79288453908213,108648
7581,0.000659543595831685,1.8796992481203,0.000659543595831685,5.77760189948556,108648
7601,0.000657808183133798,1.87475332193132,0.000657808183133798,5.76239968425207,108648
7621,0.000656081879018502,1.86983335520273,0.000656081879018502,5.74727726020207,108648
7641,0.000654364611961785,1.86493914409109,0.000654364611961785,5.73223400078524,108648
7661,0.000652656311186529,1.86007048688161,0.000652656311186529,5.717269285994,108648
7681,0.00065095690665278,1.85522718396042,0.00065095690665278,5.70238250227835,108648
7701,0.000649266329048176,1.8504090377873,0.000649266329048176,5.68757304246202,108648
7721,0.000647584509778526,1.8456158528688,0.000647584509778526,5.67284030565989,108648
7741,0.000645911380958533,1.84084743573182,0.000645911380958533,5.65818369719674,108648
7761,0.000644246875402654,1.83610359489756,0.000644246875402654,5.64360262852725,108648
7781,0.000642590926616116,1.83138414085593,0.000642590926616116,5.62909651715718,108648
7801,0.000640943468786053,1.82668888604025,0.000640943468786053,5.61466478656583,108648
7821,0.000639304436772791,1.82201764480245,0.000639304436772791,5.60030686612965,108648
7841,0.000637673766101263,1.8173702333886,0.000637673766101263,5.58602219104706,108648
7861,0.000636051392952551,1.81274646991477,0.000636051392952551,5.57181020226434,108648
7881,0.000634437254155564,1.80814617434336,0.000634437254155564,5.55767034640274,108648
7901,0.000632831287178838,1.80356916845969,0.000632831287178838,5.54360207568662,108648
7921,0.000631233430122459,1.79901527584901,0.000631233430122459,5.52960484787274,108648
7941,0.000629643621710112,1.79448432187382,0.000629643621710112,5.51567812618058,108648
7961,0.000628061801281246,1.78997613365155,0.000628061801281246,5.50182137922372,108648
7981,0.000626487908783361,1.78549054003258,0.000626487908783361,5.48803408094224,108648
8001,0.000624921884764404,1.78102737157855,0.000624921884764404,5.47431571053618,108648
8021,0.000623363670365291,1.77658646054108,0.000623363670365291,5.46066575239995,108648
8041,0.000621813207312523,1.77216764084069,0.000621813207312523,5.4470836960577,108648
8061,0.000620270437910929,1.76777074804615,0.000620270437910929,5.43356903609974,108648
8081,0.000618735305036505,1.76339561935404,0.000618735305036505,5.42012127211979,109636
8101,0.000617207752129367,1.7590420935687,0.000617207752129367,5.40673990865325,108648
8121,0.0006156877231868,1.75471001108238,0.0006156877231868,5.39342445511637,108648
8141,0.000614175162756418,1.75039921385579,0.000614175162756418,5.38017442574622,108648
8161,0.00061267001592942,1.74610954539885,0.00061267001592942,5.36698933954172,108648
8181,0.000611172228333945,1.74184085075174,0.000611172228333945,5.35386872020535,108648
8201,0.000609681746128521,1.73759297646628,0.000609681746128521,5.34081209608584,108648
8221,0.000608198515995621,1.73336577058752,0.000608198515995621,5.32781900012164,108648
8241,0.000606722485135299,1.7291590826356,0.000606722485135299,5.31488896978522,108648
8261,0.000605253601258927,1.72497276358794,0.000605253601258927,5.3020215470282,108648
8281,0.000603791812583021,1.72080666586161,0.000603791812583021,5.28921627822727,108648
8301,0.000602337067823154,1.71666064329599,0.000602337067823154,5.27647271413083,108648
8321,0.000600889316187958,1.71253455113568,0.000600889316187958,5.26379040980651,108648
8341,0.000599448507373217,1.70842824601367,0.000599448507373217,5.25116892458938,108648
8361,0.000598014591556034,1.7043415859347,0.000598014591556034,5.23860782203086,108648
8381,0.000596587519389094,1.70027443025892,0.000596587519389094,5.22610666984847,108648
8401,0.000595167241995001,1.69622663968575,0.000595167241995001,5.21366503987621,108648
8421,0.000593753710960693,1.69219807623798,0.000593753710960693,5.20128250801567,108648
8441,0.000592346878331951,1.68818860324606,0.000592346878331951,5.18895865418789,108648
8461,0.000590946696607966,1.6841980853327,0.000590946696607966,5.17669306228578,108648
8481,0.000589553118735998,1.68022638839759,0.000589553118735998,5.16448532012734,108648
8501,0.000588166098106105,1.6762733796024,0.000588166098106105,5.15233501940948,108648
8521,0.000586785588545945,1.67233892735594,0.000586785588545945,5.14024175566248,108648
8541,0.000585411544315654,1.66842290129961,0.000585411544315654,5.12820512820513,108648
8561,0.000584043920102792,1.66452517229296,0.000584043920102792,5.11622474010046,108648
8581,0.000582682671017364,1.66064561239949,0.000582682671017364,5.10430019811211,108648
8601,0.000581327752586908,1.65678409487269,0.000581327752586908,5.09243111266132,108648
8621,0.000579979120751653,1.65294049414221,0.000579979120751653,5.08061709778448,108648
8641,0.000578636731859738,1.64911468580025,0.000578636731859738,5.06885777109131,108648
8661,0.00057730054266251,1.64530654658815,0.00057730054266251,5.05715275372359,108648
8681,0.000575970510309872,1.64151595438314,0.000575970510309872,5.04550167031448,108648
8701,0.000574646592345707,1.63774278818527,0.000574646592345707,5.0339041489484,108648
8721,0.00057332874670336,1.63398692810458,0.00057332874670336,5.02235982112143,108648
8741,0.000572016931701178,1.63024825534836,0.000572016931701178,5.01086832170232,108648
8761,0.000684853327245748,1.95183198265038,0.000684853327245748,5.99931514667275,108648
8781,0.000683293474547318,1.94738640245986,0.000683293474547318,5.98565083703451,108648
8801,0.000681740711282809,1.942961027156,0.000681740711282809,5.97204863083741,108648
8821,0.000680194989230246,1.9385557193062,0.000680194989230246,5.95850810565695,108648
8841,0.000678656260604004,1.93417034272141,0.000678656260604004,5.94502884289108,103223
8861,0.000677124478049881,1.92980476244216,0.000677124478049881,5.93161042771696,108648
8881,0.000675599594640243,1.92545884472469,0.000675599594640243,5.91825244904853,108648
